code,company,date,text
MRK,Merck & Company Inc,2014-06-27,U.S. stocks up on Fed outlook  DuPont forecast weighs; Dow rises 0.03%
MRK,Merck & Company Inc,2014-06-11,U.S. stocks dip on World Bank global growth revision; Dow falls 0.60%
MRK,Merck & Company Inc,2014-06-10,U.S. stocks end session flat on profit taking; Dow up 0.02%
MRK,Merck & Company Inc,2014-06-10,Merck Expands Hep C Drug Market Reach With Idenix Acquisition
MRK,Merck & Company Inc,2014-06-09,U.S. stocks little changed in thin trade; Dow Jones up 0.02%
MRK,Merck & Company Inc,2014-08-22,U.S. stocks mixed as Ukraine offsets Yellen speech; Dow slides 0.22%
MRK,Merck & Company Inc,2014-08-21,U.S. stocks up on data  hopes for dovish Yellen speech; Dow rises 0.36%
MRK,Merck & Company Inc,2014-08-18,U.S. stocks jump on ebbing Ukraine tensions; Dow rise 1.06%
MRK,Merck & Company Inc,2014-08-18,P&G eyes Duracell  Braun in sweeping brand culling: sources
MRK,Merck & Company Inc,2014-08-14,U.S. stocks gain on fading Ukraine concerns; Dow rises 0.37%
MRK,Merck & Company Inc,2014-08-13,U.S. stocks gain on biotech rally  shrug off data; Dow rises 0.55%
MRK,Merck & Company Inc,2014-08-12,U.S. stocks dip in light trading  Ukraine in focus; Dow rises 0.06%
MRK,Merck & Company Inc,2014-07-29,Pfizer leaves investors guessing on intentions for Astra
MRK,Merck & Company Inc,2014-07-29,U.S. stocks dip as sanctions hit Russia over Ukraine; Dow falls 0.41%
MRK,Merck & Company Inc,2014-07-29,Wall Street to rise on earnings  data weighs
MRK,Merck & Company Inc,2014-10-24,Ex-Bank of New York Mellon employee pleads guilty to insider trading
MRK,Merck & Company Inc,2014-10-23,U.S. stocks gain on earnings  Ebola fears weigh; Dow rises 1.32% 
MRK,Merck & Company Inc,2014-10-22,U.S. stocks fall on Canada shooting  oil prices; Dow falls 0.92% 
MRK,Merck & Company Inc,2014-10-16,U.S. stocks mixed after choppy session; Dow down 0.15% 
MRK,Merck & Company Inc,2014-10-15,U.S. stocks plunge on data  come off earlier lows; Dow down 1.06% 
MRK,Merck & Company Inc,2014-10-13,U.S. stocks plunge on earnings uncertainty; Dow drops 1.35% 
MRK,Merck & Company Inc,2014-09-26,U.S. stocks gain on strong GDP data; Dow rises 0.99% 
MRK,Merck & Company Inc,2014-09-11,U.S. stocks mixed on Fed outlook  Ukraine concerns; Dow slides 0.12% 
MRK,Merck & Company Inc,2014-09-05,U.S. stocks shrug off jobs report  post solid gains; Dow rises 0.40% 
MRK,Merck & Company Inc,2014-09-03,U.S. stocks end mixed on ECB  U.S. data uncertainty; Dow up 0.06%
MRK,Merck & Company Inc,2014-12-24,United States stocks mixed at close of trade
MRK,Merck & Company Inc,2014-12-23,United States stocks mixed at close of trade
MRK,Merck & Company Inc,2014-12-23,Exclusive: Express Scripts presses for more drug savings with coverage list 
MRK,Merck & Company Inc,2014-12-22,United States stocks higher at close of trade
